CODI_PROGRAMA,CODI_EXPEDIENT,SEXE,CP_FAMILIAR,ANY_ACCES,TIPUS_ACCES,VIA_ACCES,NOTA_ACCES,CENTRE_SECUNDARIA,CP_CENTRE_SEC
752,229744,H,07800,2010,1,0,10.546,,
752,243232,H,08029,2011,1,0,9.852,"AULA, ESCUELA EUROPEA",08034
752,227092,H,08021,2010,1,0,10.792,BETÀNIA-PATMOS,08034
752,243124,H,08017,2011,1,0,11.286,SANTA TERESA - GANDUXER,08022
752,228005,D,43350,2010,1,0,12.62,INST.JOAN GUINJOAN I GISPERT,43330
752,228169,D,08035,2010,1,0,11.276,"SUNION, INST.CULTURAL CATALANA",08023
752,246314,H,08800,2011,1,0,10.21,INST.MANUEL DE CABANYES,08800
752,243832,H,08022,2011,1,0,12.331,,
752,245847,H,08022,2011,1,0,10.09,VIARÓ,08173
752,243681,H,08015,2011,1,0,10.396,ESCOLA PIA DE NOSTRA SENYORA,08007
752,245181,H,08028,2011,1,0,11.352,PARE MANYANET,08029
752,245234,H,08017,2011,1,0,10.24,SANT IGNASI- SARRIÀ,08017
752,243865,D,08035,2011,1,0,12.526,"SANT JOAN BOSCO, COL·LEGI",08035
752,245240,H,08029,2011,1,0,11.79,ESC.PROF.SALESIANA,08017
752,233204,H,08007,2010,1,0,10.91,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,243556,H,07500,2011,1,0,12.03,,
752,245213,H,08025,2011,1,0,10.314,PALCAM,08025
752,246015,H,08036,2011,1,0,11.106,GRANES,08008
752,243748,H,08029,2010,1,0,10.374,IPSE,08036
752,246361,D,08330,2011,1,0,11.672,INST.PAU CASALS,08917
752,244971,D,08830,2011,1,0,11.318,DOLMEN,08902
752,244596,H,43205,2011,1,0,11.012,INST.SALVADOR VILASECA,43205
752,244456,H,43800,2011,1,0,10.972,INST.NARCÍS OLLER,43800
752,245843,D,08320,2011,1,0,10.082,INST.MEDITERRANIA-MASNOU,08320
752,244235,H,43205,2011,1,0,12.33,LA SALLE-REUS,43205
752,245070,H,08769,2011,1,0,12.548,LA MERCE - MARTORELL,08760
752,231749,H,00000,2010,1,0,11.872,,
752,232379,H,25700,2010,1,0,9.678,INST.JOAN BRUDIEU,25700
752,232679,D,08302,2010,1,0,10.91,"MERITXELL, ESCOLA",08304
752,243142,H,08006,2011,1,0,12.602,,
752,232933,H,08034,2010,1,0,10.846,ESCOLA AUGUSTA,08021
752,232338,H,08800,2010,1,0,9.634,INST.MANUEL DE CABANYES,08800
752,232356,H,43206,2010,1,0,9.768,TURÓ,43120
752,231732,H,08023,2010,1,0,10.548,SAGRAT COR-SARRIÀ,08034
752,246748,H,07014,2011,1,0,12.052,,
752,246767,H,08035,2011,1,0,10.638,INST.NARCÍS MONTURIOL - BCN,08035
752,246778,H,35571,2012,1,0,9.88,,
752,246465,D,08770,2011,1,0,9.818,INST.M E.INTERMUN.DEL PENEDES,08770
752,248139,H,08020,2007,1,0,6.8,INST.BERNAT METGE,08020
752,246800,H,11405,2011,1,0,12.432,,
752,246718,H,08036,2010,1,0,9.78,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,247256,H,08027,2010,1,0,11.3,INST.L'ALZINA,08027
752,247439,H,12500,2010,1,0,8.678,SANT IGNASI- SARRIÀ,08017
752,246730,H,08024,2011,1,0,10.87,JESUÏTES GRÀCIA-KOSTKA,08024
752,246899,D,17003,2010,1,0,12.642,INST.JAUME VICENS VIVES,17004
752,244738,H,07141,2010,1,0,9.948,,
752,244746,H,08173,2011,1,0,10.178,PADRE DAMIAN-SAGRADOS CORAZONE,08017
752,244262,H,43500,2011,1,0,10.264,INST.JOAQUIM BAU,43500
752,246155,H,08029,2011,1,0,9.72,SANT IGNASI- SARRIÀ,08017
752,246236,H,08980,2011,1,0,11.86,"BON SALVADOR, COL.LEGI",08980
752,245360,H,08034,2011,1,0,10.358,BETÀNIA-PATMOS,08034
752,245034,H,08022,2011,1,0,9.878,LA SALLE BONANOVA,08022
752,245365,H,08014,2011,1,0,10.194,PROA,08014
752,245368,H,08290,2011,1,0,9.964,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,245374,H,08006,2011,1,0,11.486,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,245643,H,08008,2011,1,0,10.026,SHALOM,08008
752,243979,H,17300,2011,1,0,10.894,INST.SERRALLARGA,17300
752,244867,D,08015,2011,1,0,10.854,INST.MANUEL CARRASCO I FORMIG.,08031
752,246113,D,08330,2011,1,0,10.522,INST.CRISTOFOL FERRER,08330
752,244868,D,08031,2011,1,0,11.628,INST.MANUEL CARRASCO I FORMIG.,08031
752,244696,H,08173,2011,1,0,11.7,INSTITUCIO CULTURAL DEL CIC,08021
752,246091,H,08195,2011,1,0,10.76,SANT IGNASI- SARRIÀ,08017
752,245447,H,08017,2011,1,0,10.08,CASA DEL ROURE,08017
752,245932,D,08940,2011,1,0,11.88,NATZARET,08950
752,245605,H,08028,2011,1,0,12.672,SANT MARC - SARRIÀ,08017
752,244109,H,43500,2011,1,0,11.826,INST.JOAQUIM BAU,43500
752,244115,H,25005,2011,1,0,9.732,"MIRASAN, COL.LEGI",25005
752,245393,H,08757,2011,1,0,9.876,INST.CORBERA DE LLOBREGAT,08757
752,245406,D,08034,2011,1,0,11.458,CANIGÓ,08022
752,245568,H,08024,2011,1,0,9.874,JESUÏTES GRÀCIA-KOSTKA,08024
752,244648,H,08903,2011,1,0,12.624,XALOC,08902
752,244651,H,25700,2011,1,0,10.016,INST.JOAN BRUDIEU,25700
752,244005,H,17480,2011,1,0,11.37,INST.ILLA DE RODES,17480
752,245476,D,08301,2011,1,0,12.106,MARISTES VALLDEMIA,08301
752,244060,H,08520,2011,1,0,12.13,"CERVETO, ESCOLA",08401
752,245638,D,08010,2011,1,0,12.982,LA MERCED - BARCELONA,08037
752,245639,D,08013,2011,1,0,11.592,LA MERCED - BARCELONA,08037
752,252429,H,08011,2011,1,0,9.556,INST.MONTSERRAT,08006
752,254781,D,08013,2011,1,0,9.396,INST.LA PINEDA,08917
752,254784,H,08905,2010,1,0,9.412,SANT JOSEP OBRER,08906
752,261747,D,08640,2012,1,0,11.004,INST.CREU DE SABA,08640
752,249938,H,08402,2011,1,0,9.62,"CERVETO, ESCOLA",08401
752,261710,H,22520,2012,1,0,11.851,,
752,261082,H,07006,2012,1,0,10.474,,
752,250390,H,08022,2011,1,0,9.67,LA SALLE BONANOVA,08022
752,250576,H,08023,2011,1,0,9.71,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,250255,H,25600,2011,1,0,9.666,INST.CIUTAT DE BALAGUER,25600
752,250977,H,08830,2011,1,0,10.388,SANT JOSEP - SANT BOI,08830
752,250666,H,08911,2010,1,0,10.094,GARBI PERE VERGES-BADALONA,08916
752,250824,D,17300,2011,1,0,9.26,MONTESSORI-PALAU,17003
752,250068,H,08700,2011,1,0,9.638,ESCOLA PIA D'IGUALADA,08700
752,260133,H,04860,2012,1,0,11.572,,
752,261004,H,08197,2012,1,0,10.94,AGORA SANT CUGAT IS,08174
752,259986,H,08182,2012,1,0,11.892,ESCOLA PIA DE CALDES DE MONTB.,08140
752,261499,D,08028,2012,1,0,11.698,"PINEDA, CENTRE CULTURAL",08902
752,261512,D,25530,2012,1,0,10.988,INST.ARAN,25530
752,258501,H,08022,2012,1,0,11.72,,
752,260479,H,08392,2012,1,0,11.21,ESCOLA PIA SANTA ANNA MATARO,08302
752,258275,H,08757,2012,1,0,11.884,GARBI PERE VERGES-ESPLUGUES,08950
752,258366,H,08029,2012,1,0,11.686,REIAL MONESTIR DE SANTA ISABEL,08017
752,261627,H,08912,2012,1,0,10.868,INST.ISAAC ALBENIZ,08915
752,258214,H,08690,2012,1,0,12.52,LLOR,08830
752,258315,H,08022,2012,1,0,11.85,LA SALLE BONANOVA,08022
752,259234,H,08912,2012,1,0,12.584,"BADALONÈS, COL.LEGI",08912
752,259738,D,08172,2011,1,0,11.186,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,259309,H,08014,2012,1,0,10.908,MARISTES LES CORTS,08014
752,258927,H,07007,2012,1,0,11.906,,
752,259387,H,08358,2012,1,0,11.168,INST.DOMENEC PERRAMON,08358
752,262016,H,07760,2012,1,0,11.346,,
752,261106,H,08394,2012,1,0,11.89,ESCOLA PIA SANTA ANNA MATARO,08302
752,261287,H,08500,2012,1,0,10.996,SANT MIQUEL DELS SANTS,08500
752,261141,H,08301,2012,1,0,11.562,ESCOLA PIA SANTA ANNA MATARO,08302
752,261259,H,08035,2012,1,0,11.946,"SANT JOAN BOSCO, COL·LEGI",08035
752,265152,H,08553,2012,1,0,10.434,SANT MIQUEL DELS SANTS,08500
752,258110,H,08027,2012,1,0,8.576,INSTITUCIO CULTURAL DEL CIC,08021
752,258729,H,08015,2012,1,0,12.306,ESCOLA PIA DE NOSTRA SENYORA,08007
752,258792,D,08015,2012,1,0,11.178,SANT IGNASI- SARRIÀ,08017
752,260264,H,08173,2012,1,0,10.656,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,260077,H,03540,2012,1,0,11.898,,
752,258145,H,08340,2012,1,0,13.082,INST.VILATZARA,08340
752,258563,D,08370,2012,1,0,11.976,FRETA-CALELLA,08370
752,258159,H,08021,2012,1,0,12.014,VIARÓ,08173
752,260087,H,08025,2012,1,0,10.882,SAGRAT COR-DIPUTACIÓ,08009
752,260731,H,17480,2012,1,0,11.302,"EMPORDÀ, C.E. - SANT JOSEP",17480
752,260736,D,08025,2010,1,0,11.35,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,260016,H,08720,2012,1,0,10.714,INST.MILA I FONTANALS-VILAFR.,08720
752,260178,H,08195,2012,1,0,12.1,INST.ARNAU CADELL,08197
752,258999,D,08022,2012,1,0,11.58,CANIGÓ,08022
752,258935,H,08940,2012,1,0,11.062,INST.JOAN MIRO-CORNELLA,08940
752,258626,D,08022,2012,1,0,11.444,BETÀNIA-PATMOS,08034
752,260666,H,17800,2012,1,0,12.226,INST.BOSC DE LA COMA,17800
752,259554,D,08006,2012,1,0,10.826,MADRES CONCEP.DE LA ENSEñANZA,08006
752,260455,H,08191,2012,1,0,11.554,INST.LA SERRETA,08191
752,260363,H,08440,2012,1,0,11.384,TALLER GINEBRO,08440
752,260700,H,08310,2012,1,0,11.258,MARISTES VALLDEMIA,08301
752,260056,H,43007,2012,1,0,12.86,LESTONNAC-L'ENSENYANÇA TARRAGO,43003
752,258665,H,08195,2012,1,0,12.526,LA FARGA,08195
752,275054,H,08023,2013,1,0,11.246,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,274401,H,08917,2013,1,0,10.554,CULTURAL,08911
752,274252,H,08017,2013,1,0,12.396,VIARÓ,08173
752,274454,H,08013,1992,1,0,6.18,NO DISPONIBLE,
752,263243,H,08023,2012,1,0,10.51,,
752,274589,H,07002,2012,1,0,9.336,,
752,274597,H,08739,2013,1,0,11.778,SANT JOSEP - SANT SADURNI,08770
752,274602,H,08330,2013,1,0,12.368,ESCOLA PIA SANTA ANNA MATARO,08302
752,274904,H,43007,2013,1,0,12.438,LESTONNAC-L'ENSENYANÇA TARRAGO,43003
752,269727,D,08017,2011,1,0,12.43,REIAL MONESTIR DE SANTA ISABEL,08017
752,265098,D,08017,2012,1,0,12.055,,
752,274407,H,08921,2013,1,0,12.776,CULTURAL,08911
752,276760,H,08516,2013,1,0,12.802,INST.CASTELL DEL QUER,08513
752,276382,D,08023,2013,1,0,10.754,JESUS I MARIA - SANT GERVASI,08022
752,276102,D,08022,2013,1,0,11.602,CANIGÓ,08022
752,276848,H,08970,2013,1,0,12.228,"BON SALVADOR, COL.LEGI",08980
752,275244,H,08026,2013,1,0,10.44,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,275345,H,08328,2013,1,0,10.75,INST.ALELLA,08328
752,275347,H,07800,2013,1,0,10.224,,
752,276039,H,07820,2013,1,0,11.284,LA SALLE BONANOVA,08022
752,275958,H,08029,2013,1,0,10.98,SANT IGNASI- SARRIÀ,08017
752,276697,H,08750,2013,1,0,11.084,INST.JOAQUIM BLUME,08950
752,275974,H,08017,2013,1,0,12.698,VIARÓ,08173
752,276910,D,08293,2013,1,0,11.9,"AULA, ESCUELA EUROPEA",08034
752,275739,H,43001,2013,1,0,12.104,INST.ANTONI MARTÍ I FRANQUÈS,43005
752,275208,H,07011,2013,1,0,9.936,,
752,276484,D,07500,2013,1,0,11.426,,
752,275411,D,08022,2013,1,0,11.408,"LA VALL, COL·LEGI",08193
752,276644,H,00000,2013,1,0,11.66,,
752,276511,D,08028,2013,1,0,12.542,CANIGÓ,08022
752,274358,H,08034,2013,1,0,10.438,SAGRAT COR-SARRIÀ,08034
752,274548,H,08023,2013,1,0,11.976,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,274570,H,08020,2013,1,0,11.604,EL CLOT,08027
752,274485,H,08320,2013,1,0,12.094,ESCOLA PIA SANTA ANNA MATARO,08302
752,275726,D,08021,2013,1,0,11.338,SAGRAT COR-SARRIÀ,08034
752,274770,D,08012,2013,1,0,12.19,,
752,274779,H,07010,2013,1,0,11.04,,
752,274852,H,43201,2013,1,0,13.32,TURÓ,43120
752,274066,H,08551,2013,1,0,10.678,ESCORIAL,08500
752,275117,D,08005,2013,1,0,12.036,"SUNION, INST.CULTURAL CATALANA",08023
752,274511,H,08640,2013,1,0,12.99,DAINA ISARD,08640
752,274512,H,08173,2013,1,0,10.368,INSTITUCIO CULTURAL DEL CIC,08021
752,273959,H,08034,2011,1,0,8.458,INST.COSTA I LLOBERA,08017
752,274317,H,08006,2013,1,0,11.748,VIARÓ,08173
752,277875,D,00000,2013,1,0,11.314,,
752,277881,H,08020,2013,1,0,11.246,INST.INFANTA ISABEL D'ARAGÓ,08020
752,277373,H,25007,2013,1,0,12.894,LESTONNAC - LLEIDA,25008
752,280244,H,08860,2013,1,0,9.926,ESCOLA PIA DE SITGES,08870
752,277422,H,08242,2013,1,0,11.582,"JOVIAT, ESCOLA",08241
752,277744,H,08014,2013,1,0,10.454,INST.ERNEST LLUCH,08015
752,276205,H,07004,2013,1,0,12.346,,
752,276418,H,08031,2013,1,0,9.976,BETÀNIA-PATMOS,08034
752,280248,H,08028,2013,1,0,9.866,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,277404,H,08034,2013,1,0,11.74,SAGRAT COR-SARRIÀ,08034
752,276343,H,07820,2013,1,0,10.434,,
752,275603,H,08015,2013,1,0,11.584,JOAN PELEGRÍ,08014
752,277998,H,08005,2013,1,0,10.586,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,278080,H,17742,2013,1,0,12.1,INST.OLIVAR GRAN,17600
752,278030,D,08004,2013,1,0,9.976,INST.JOAN COROMINES-BARCELONA,08014
752,278056,H,08770,2013,1,0,11.45,INST.M E.INTERMUN.DEL PENEDES,08770
752,277896,D,08790,2013,1,0,11.304,INST.GELIDA,08790
752,277531,H,08017,2013,1,0,11.02,SANT IGNASI- SARRIÀ,08017
752,277825,H,08022,2013,1,0,11.442,JESUS I MARIA - SANT GERVASI,08022
752,278209,H,08028,2013,1,0,9.942,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,277831,H,31592,2013,1,0,11.039,,
752,276993,H,08023,2013,1,0,12.006,SANT GREGORI,08035
752,277009,H,08917,2013,1,0,10.686,INST.LA PINEDA,08917
752,292903,H,16002,2014,1,0,9.911,,
752,292501,H,08011,2014,1,0,9.388,SAGRAT COR-DIPUTACIÓ,08009
752,292502,H,08391,2014,1,0,7.502,MARISTES CHAMPAGNAT,08912
752,289288,D,08870,2014,1,0,11.42,ESCOLA PIA DE SITGES,08870
752,289292,H,08006,2014,1,0,11.25,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,289296,H,08173,2014,1,0,9.734,SAGRAT COR-SARRIÀ,08034
752,289247,H,08570,2014,1,0,11.374,INST.CIRVIANUM DE TORELLO,08570
752,289248,H,43820,2014,1,0,9.918,INST.VINYET,08870
752,289251,D,08173,2014,1,0,11.506,"LA VALL, COL·LEGI",08193
752,289257,H,08017,2014,1,0,14,,
752,289258,H,17412,2013,1,0,12.348,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,289309,H,08173,2014,1,0,11.02,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,289323,H,08014,2014,1,0,11.524,BETÀNIA-PATMOS,08034
752,289330,H,08960,2014,1,0,10.483,,
752,288988,H,08242,2014,1,0,9.678,LA SALLE MANRESA,08240
752,289176,H,31500,2014,1,0,11.443,,
752,289185,H,08349,2014,1,0,10.986,ESCOLA PIA SANTA ANNA MATARO,08302
752,289189,H,17500,2014,1,0,12.444,INST.ABAT OLIBA,17500
752,289198,H,08023,2013,1,0,9.09,CARDENAL SPíNOLA-ABAT OLIBA,08024
752,289097,H,08328,2014,1,0,10.462,"HAMELIN, INTERNACIONAL LAIE",08328
752,289024,H,08401,2014,1,0,13.156,ESCOLA PIA DE GRANOLLERS,08520
752,289025,H,08023,2012,1,0,9.142,JESUS I MARIA - SANT GERVASI,08022
752,289106,D,08290,2014,1,0,13.062,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,289115,D,31200,2014,1,0,11.332,,
752,289130,H,08970,2014,1,0,12.15,,
752,289030,H,08012,2014,1,0,11,INST.SECRETARI COLOMA,08025
752,289402,H,17002,2014,1,0,9.75,BELL-LLOC DEL PLA,17005
752,289409,H,08015,2012,1,0,10.106,JOAN PELEGRÍ,08014
752,289133,H,08830,2014,1,0,10.002,SANT JOSEP - SANT BOI,08830
752,289136,H,08172,2014,1,0,12.976,VIARÓ,08173
752,289140,H,08940,2014,1,0,10.296,SANT JOSEP OBRER,08906
752,289047,H,08009,2014,1,0,10.006,LESTONNAC - BARCELONA,08009
752,289050,H,08197,2013,1,0,12.896,VIARÓ,08173
752,289218,H,08338,2014,1,0,10.764,INST.MAREMAR,08320
752,289072,H,08006,2014,1,0,12.378,SANT MIQUEL,08036
752,289076,D,08027,2014,1,0,10.436,"JESÚS, MARIA I JOSEP",08030
752,289091,D,08980,2014,1,0,11.606,INST.MARTÍ DOT,08980
752,289375,H,08028,2014,1,0,10.738,SANT IGNASI- SARRIÀ,08017
752,289269,H,08241,2014,1,0,9.612,LA SALLE MANRESA,08240
752,288958,H,07012,2014,1,0,10.794,,
752,289351,H,08871,2014,1,0,11.072,BETÀNIA-PATMOS,08034
752,289361,D,08034,2014,1,0,11.69,"LA VALL, COL·LEGI",08193
752,289362,H,08023,2014,1,0,11.45,LA SALLE BONANOVA,08022
752,289366,H,08340,2014,1,0,12.982,ESCOLA PIA SANTA ANNA MATARO,08302
752,289044,H,08029,2015,1,0,8.948,SANTA TERESA DE LISIEUX,08029
752,294142,H,08191,2014,1,0,11.248,VIARÓ,08173
752,326175,H,08940,2016,1,0,10.886,INST.FRANCESC MACIÀ,08940
752,326177,H,08010,2016,1,0,9.918,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,327665,H,08902,2016,1,0,9.786,PROA,08014
752,326164,H,08190,2016,1,0,9.942,EUROPA INTERNATIONAL SCHOOL,08172
752,326165,H,25005,2016,1,0,11.922,INST.SAMUEL GILI I GAYA,25002
752,304327,H,08340,2015,1,0,11.514,INST.PERE RIBOT,08340
752,304332,H,08392,2015,1,0,11.622,INST.LLAVANERES,08392
752,304161,H,08820,2015,1,0,11.214,INSTITUCIO CULTURAL DEL CIC,08021
752,304019,H,08172,2015,1,0,9.858,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,304020,H,08006,2015,1,0,12.742,LA SALLE BONANOVA,08022
752,304288,H,43840,2015,1,0,11.942,ESCOLA ELISABETH,43840
752,304302,H,08034,2015,1,0,12.3,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,304317,D,08034,2015,1,0,10.318,FERT,08017
752,304318,H,08023,2015,1,0,12.958,MADRES CONCEP.DE LA ENSEñANZA,08006
752,304028,H,08034,2015,1,0,11.424,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,304036,H,08029,2015,1,0,10.15,PARE MANYANET,08029
752,321995,D,08459,2016,1,0,10.874,INST.VILAMAJOR,08458
752,321998,H,08173,2016,1,0,10.212,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,322000,H,43420,2016,1,0,11.818,MESTRAL - JORBA,08719
752,322110,H,07013,2016,1,0,10.11,,
752,322111,H,08017,2016,1,0,10.256,"SUNION, INST.CULTURAL CATALANA",08023
752,322114,H,08034,2016,1,0,12.2,SAGRAT COR-SARRIÀ,08034
752,322123,H,08029,2016,1,0,11.964,REIAL MONESTIR DE SANTA ISABEL,08017
752,322133,H,08187,2016,1,0,11.144,EDUCEM II,08400
752,322138,H,08016,2016,1,0,12.576,VALLDAURA,08016
752,325208,H,08017,2016,1,0,9.966,BETÀNIA-PATMOS,08034
752,325213,H,43500,2016,1,0,12.2,INST.JOAQUIM BAU,43500
752,321820,D,36370,2016,1,0,12.831,,
752,321821,H,08242,2016,1,0,11.076,INST.PIUS FONT I QUER,08243
752,321827,H,17300,2016,1,0,11.228,INST.SERRALLARGA,17300
752,321832,H,08519,2016,1,0,10.378,SANT MIQUEL DELS SANTS,08500
752,321839,H,07014,2016,1,0,11.992,,
752,321976,H,AD500,2016,1,0,11.782,,
752,321984,H,08770,2016,1,0,10.498,SANT JOSEP - SANT SADURNI,08770
752,304066,H,08840,2015,1,0,10.85,SANT GABRIEL-VILADECANS,08840
752,304071,H,25691,2008,1,0,7.51,INST.CIUTAT DE BALAGUER,25600
752,304259,H,08301,2015,1,0,12.06,ESCOLA PIA SANTA ANNA MATARO,08302
752,304263,D,08034,2015,1,0,13.166,BETÀNIA-PATMOS,08034
752,304336,H,25004,2015,1,0,10.89,TERRAFERMA,25110
752,304346,D,08018,2015,1,0,11.18,INST.JAUME BALMES,08009
752,304076,H,08930,2015,1,0,11.934,LA SALLE BARCELONETA,08003
752,304078,D,08490,2015,1,0,12.374,MONTESSORI-PALAU,17003
752,304091,H,43850,2015,1,0,12.596,TURÓ,43120
752,304107,H,08034,2015,1,0,10.084,"AULA, ESCUELA EUROPEA",08034
752,304109,H,08980,2015,1,0,12.118,INST.MARTÍ DOT,08980
752,304279,H,08032,2015,1,0,9.82,SAGRADA FAMÍLIA-HORTA,08032
752,304186,H,43540,2007,1,0,9.23,INST.JOAQUIM BAU,43500
752,304110,H,08340,2015,1,0,10.694,ESCOLA PIA SANTA ANNA MATARO,08302
752,304117,H,08006,2015,1,0,9.623,,
752,304198,H,08820,2015,1,0,11.072,ESCOLA PIA DE SARRIA,08017
752,304212,H,08034,2015,1,0,9.746,SANT IGNASI- SARRIÀ,08017
752,304216,H,08005,2015,1,0,10.642,INST.ICÀRIA,08005
752,304382,H,08860,2015,1,0,12.578,INST.MEDITERRÀNIA-CASTELLDEFEL,08860
752,304384,H,43800,2015,1,0,12.71,INST.SERRA DE MIRAMAR,43800
752,304395,H,08870,2015,1,0,11.524,ESCOLA PIA DE SITGES,08870
752,304404,H,17310,2015,1,0,9.846,IMMACULADA CONCEPCIó-LLORET,17310
752,304122,H,25300,2015,1,0,12.198,VEDRUNA-TÀRREGA,25300
752,304125,H,08021,2015,1,0,11.278,SANTA TERESA - GANDUXER,08022
752,304137,H,08018,2015,1,0,10.01,EL CLOT,08027
752,304141,H,08960,2015,1,0,10.374,GARBI PERE VERGES-ESPLUGUES,08950
752,304147,H,08029,2015,1,0,10.886,PARE MANYANET,08029
752,304154,H,07730,2015,1,0,11.76,,
752,304155,H,25004,2015,1,0,11.288,TERRAFERMA,25110
752,303961,H,08480,2015,1,0,10.314,SEK-CATALUNYA,08530
752,303967,H,08173,2015,1,0,9.624,INST.JOAQUIMA PLA I FARRERAS,08173
752,303969,H,08907,2015,1,0,11.544,JAUME BALMES,08907
752,303970,H,08739,2015,1,0,13.42,INST.M E.INTERMUN.DEL PENEDES,08770
752,303972,D,08022,2015,1,0,12.276,CANIGÓ,08022
752,303976,H,08034,2015,1,0,11.22,SANT IGNASI- SARRIÀ,08017
752,303987,H,08013,2015,1,0,12.434,DOMINIQUES L'ENSENYAMENT BCN,08013
752,303993,H,43580,2015,1,0,9.666,SAGRADA FAMÍLIA COL DIOCESÀ,43500
752,303994,H,43007,2015,1,0,12.276,SANTA TERESA DE JESÚS,43003
752,304010,H,07014,2015,1,0,11.806,,
752,322010,H,08029,2016,1,0,10.018,ESC.PROF.SALESIANA,08017
752,322016,H,08960,2016,1,0,12.436,INSTITUCIO CULTURAL DEL CIC,08021
752,322019,H,08397,2016,1,0,12.09,FRETA-CALELLA,08370
752,321904,H,07800,2016,1,0,10.638,,
752,321914,H,08870,2016,1,0,11.87,INST.JOAN RAMON BENAPRÈS,08870
752,321917,H,08970,2016,1,0,12.092,SANT MIQUEL,08036
752,321919,D,08028,2016,1,0,10.062,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,322032,H,08024,2016,1,0,10.706,JESUÏTES GRÀCIA-KOSTKA,08024
752,322035,H,08739,2016,1,0,11.962,SANT JOSEP - SANT SADURNI,08770
752,322140,D,08021,2016,1,0,13.026,INSTITUCIO CULTURAL DEL CIC,08021
752,322151,D,08023,2016,1,0,12.44,SANT IGNASI- SARRIÀ,08017
752,322154,H,08197,2016,1,0,11.66,INSTITUCIO CULTURAL DEL CIC,08021
752,321930,H,08850,2016,1,0,10.326,SANTO ANGEL - GAVÀ,08850
752,321935,H,07015,2016,1,0,11.99,,
752,321937,D,08690,2016,1,0,10.83,LLOR,08830
752,321938,H,08026,2016,1,0,12.564,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,321939,H,07800,2016,1,0,11.038,,
752,321953,D,12005,2016,1,0,12.967,,
752,321954,D,08500,2016,1,0,11.256,SANT MIQUEL DELS SANTS,08500
752,322063,D,08630,2016,1,0,10.396,INST.VOLTRERA,08630
752,322064,H,08011,2016,1,0,11.638,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,322077,H,43202,2016,1,0,11.634,INST.BAIX CAMP,43201
752,322079,D,08784,2016,1,0,10.828,INST.GUINOVARDA,08784
752,322176,H,08304,2016,1,0,12.014,GEM,08304
752,322183,H,08036,2016,1,0,10.176,SANT IGNASI- SARRIÀ,08017
752,321859,D,08042,2016,1,0,10.142,INST.M ANNA GIRONELLA MUNDET,08035
752,322083,H,08940,2016,1,0,11.768,SANTISSIMA TRINITAT,08034
752,322086,H,45005,2016,1,0,10.132,,
752,322091,H,08029,2016,1,0,11.018,REIAL MONESTIR DE SANTA ISABEL,08017
752,322103,H,08140,2016,1,0,11.536,ESCOLA PIA DE CALDES DE MONTB.,08140
752,322198,H,08021,2016,1,0,11.45,INSTITUCIO CULTURAL DEL CIC,08021
752,321879,H,08320,2016,1,0,11.746,INST.MEDITERRANIA-MASNOU,08320
752,321884,H,08034,2016,1,0,10.078,PADRE DAMIAN-SAGRADOS CORAZONE,08017
752,321886,H,08006,2016,1,0,10.122,SAGRAT COR-SARRIÀ,08034
752,309127,H,25334,2015,1,0,10.276,INST.ERMENGOL IV,25337
752,309134,H,08339,2015,1,0,10.178,"MERITXELL, ESCOLA",08304
752,309137,H,08018,2014,1,0,7.678,SIL,08022
752,309138,H,43791,2015,1,0,10.632,TERRAFERMA,25110
752,309148,D,08328,2015,1,0,10.048,INST.MEDITERRANIA-MASNOU,08320
752,307328,H,08017,2015,1,0,7.344,INST.ARAN,25530
752,308061,H,08461,2015,1,0,10.518,TALLER GINEBRO,08440
752,231199,H,25002,2010,1,0,11.33,INST.SAMUEL GILI I GAYA,25002
752,231202,H,08005,2010,1,0,10.538,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,230356,H,08911,2010,1,0,11.666,"MIREIA,C.E.",08390
